DateTime,Open,High,Low,Close,Volume,Adj Close,InfluSum
20180824,2717.08,2748.82,2705.32,2729.43,100516269,2729.43,618.6168789999999
20180823,2714.87,2736.01,2700.8,2724.62,98446470,2724.62,914.9678429999998
20180822,2731.96,2731.96,2709.06,2714.61,93664640,2714.61,216.577706
20180821,2700.34,2739.17,2696.29,2733.83,113586839,2733.83,1016.1323659999999
20180820,2673.07,2698.47,2653.11,2698.47,110784164,2698.47,34.885348
20180817,2723.89,2730.33,2665.59,2668.97,112445294,2668.97,3025.2560459999995
20180816,2691.43,2732.95,2672.74,2705.19,120277878,2705.19,238.55411300000003
20180815,2777.25,2777.7,2721.24,2723.26,116161787,2723.26,2859.9106300000003
20180814,2780.74,2789.44,2766.57,2780.96,109571077,2780.96,815.299622
20180813,2769.02,2789.8,2742.56,2785.87,127532241,2785.87,2826.12861
20180810,2791.4,2806.11,2777.51,2795.31,121532232,2795.31,255.13147999999998
20180809,2729.58,2801.66,2726.22,2794.38,151660333,2794.38,1644.1734020000004
20180808,2771.13,2779.91,2741.07,2744.07,147688715,2744.07,1640.0821610000003
20180807,2711.74,2779.37,2696.04,2779.37,149579743,2779.37,943.709275
20180806,2736.53,2760.47,2692.32,2705.16,129753058,2705.16,12963.580847000001
20180803,2763.4,2777.66,2740.43,2740.44,127006363,2740.44,5435.697712
20180802,2815.34,2815.34,2726.48,2768.02,174179003,2768.02,3587.912786000001
20180801,2882.51,2897.4,2823.93,2824.53,149514348,2824.53,3038.6743880000004
20180731,2866.9,2884.68,2854.32,2876.4,118931117,2876.4,1952.506872
20180730,2871.94,2896.01,2850.3,2869.05,151652249,2869.05,542.528921
20180727,2879.69,2889.69,2864.11,2873.59,146371610,2873.59,1004.916169
20180726,2905.79,2915.3,2875.7,2882.23,168428202,2882.23,1152.2332059999999
20180725,2911.45,2912.31,2894.04,2903.65,167800207,2903.65,821.4461959999998
20180724,2862.27,2911.46,2862.27,2905.56,229578307,2905.56,1683.490604
20180723,2815.2,2863.57,2809.62,2859.54,173382797,2859.54,3083.2421589999994
20180720,2769.75,2837.86,2753.84,2829.27,145907688,2829.27,183.64648300000002
20180719,2791.02,2805.01,2764.49,2772.55,114486493,2772.55,3920.537876
20180718,2801.78,2818.4,2786.04,2787.26,120961165,2787.26,5516.117253999999
20180717,2806.89,2806.92,2774.76,2798.13,105409220,2798.13,3741.589744
20180716,2827.08,2837.51,2804.49,2814.04,107767151,2814.04,2047.0082209999998
20180713,2831.43,2835.46,2818.85,2831.18,117689348,2831.18,455.56219200000004
20180712,2771.04,2844.19,2771.04,2837.66,146980200,2837.66,2030.6231429999998
20180711,2780.7,2794.36,2752.43,2777.77,126821149,2777.77,3086.703894
20180710,2819.71,2828.49,2800.63,2827.63,117062748,2827.63,966.947768
20180709,2752.45,2815.79,2752.45,2815.11,121549309,2815.11,1320.2096990000005
20180706,2731.35,2768.87,2691.02,2747.23,136294380,2747.23,1997.107595
20180705,2755.34,2777.52,2727.94,2733.88,129226112,2733.88,738.3430840000001
20180704,2776.63,2793.18,2754.16,2759.13,123262181,2759.13,774.018779
20180703,2774.57,2786.89,2722.45,2786.89,142498466,2786.89,14222.961672
20180702,2841.58,2845.68,2756.82,2775.56,137035034,2775.56,6122.6218
20180629,2789.81,2848.37,2782.38,2847.42,125671685,2847.42,9887.475831
20180628,2799.9,2825.99,2782.45,2786.9,118357907,2786.9,16530.270252
20180627,2842.4,2854.26,2798.8,2813.18,129420833,2813.18,7405.4356640000005
20180626,2829.99,2850.24,2803.79,2844.51,125918468,2844.51,10883.718793000002
20180625,2903.45,2908.62,2857.87,2859.34,121917687,2859.34,4457.002268
20180622,2855.58,2891.97,2837.14,2889.76,126143129,2889.76,3729.8529909999997
20180621,2912.0,2940.59,2872.62,2875.81,154378332,2875.81,2763.9034159999997
20180620,2889.98,2925.56,2872.16,2915.73,144301420,2915.73,2268.4599319999998
20180619,2982.65,2984.97,2871.35,2907.82,230550067,2907.82,1005.2617240000001
20180615,3037.45,3048.8,3008.73,3021.9,144532571,3021.9,5629.607521000001
20180614,3038.07,3066.05,3032.41,3044.16,115469487,3044.16,5004.126695
20180613,3071.46,3071.46,3044.12,3049.8,119607886,3049.8,3032.696888
20180612,3053.03,3081.45,3034.1,3079.8,113275096,3079.8,9037.396687
20180611,3057.34,3063.61,3037.91,3052.78,108563786,3052.78,3512.867975
20180608,3100.6,3100.68,3053.29,3067.15,134688220,3067.15,381.13977800000004
20180607,3121.18,3128.72,3105.58,3109.5,127784970,3109.5,2235.396631
20180606,3109.17,3117.53,3103.53,3115.18,120196135,3115.18,125.13360300000001
20180605,3088.01,3114.77,3080.05,3114.21,118735592,3114.21,3569.9971419999997
20180604,3083.43,3098.4,3076.99,3091.19,114593902,3091.19,199.720401
20180601,3084.75,3102.09,3059.79,3075.14,129872199,3075.14,3481.772953
20180531,3061.83,3098.08,3054.27,3095.47,140475532,3095.47,11059.432836
20180530,3081.14,3085.4,3041.0,3041.44,155115126,3041.44,12950.282579000002
20180529,3129.62,3143.21,3112.15,3120.46,135717800,3120.46,7496.214674
20180528,3136.81,3149.66,3115.96,3135.08,128755918,3135.08,4852.043252
20180525,3148.41,3156.73,3131.07,3141.3,128610843,3141.3,2650.513177
20180524,3167.94,3173.53,3152.07,3154.65,124085800,3154.65,4606.206143999999
20180523,3205.44,3205.44,3168.96,3168.96,157807648,3168.96,740.8431939999999
20180522,3211.25,3214.59,3192.23,3214.35,144292684,3214.35,3331.439178
20180521,3206.18,3219.74,3203.34,3213.84,164459413,3213.84,10187.362103
20180518,3151.08,3193.45,3144.78,3193.3,136516918,3193.3,288.121498
20180517,3170.01,3172.77,3148.62,3154.28,113995567,3154.28,505.835883
20180516,3180.23,3191.95,3166.81,3169.57,130524968,3169.57,8998.312552
20180515,3180.42,3192.81,3164.52,3192.12,124549051,3192.12,1804.855
20180514,3167.04,3183.82,3163.48,3174.03,129327353,3174.03,6699.819402000001
20180511,3179.8,3180.76,3162.21,3163.26,130659749,3163.26,4686.842819
20180510,3169.05,3176.14,3155.53,3174.41,133000756,3174.41,442.87913499999996
20180509,3160.14,3165.37,3145.66,3159.15,122637268,3159.15,6932.255062000001
20180508,3135.3,3169.7,3134.06,3161.5,146927061,3161.5,4688.006797
20180507,3094.9,3136.84,3091.66,3136.64,138948186,3136.64,1212.272557
20180504,3093.12,3104.09,3086.78,3091.03,118711265,3091.03,91.57746999999999
20180503,3074.52,3105.66,3056.16,3100.86,139985620,3100.86,1422.3737290000001
20180502,3087.41,3097.6,3064.76,3081.18,134184566,3081.18,5922.714559999999
20180427,3082.41,3088.03,3049.91,3082.23,131225643,3082.23,3201.088553
20180426,3119.5,3121.93,3067.93,3075.03,133972736,3075.03,524.279773
20180425,3112.4,3122.91,3107.0,3117.97,127311053,3117.97,334.765672
20180424,3069.75,3136.04,3069.75,3128.93,162274806,3128.93,774.76178
20180423,3063.44,3085.06,3045.94,3068.01,131686340,3068.01,1477.8428399999998
20180420,3105.46,3111.17,3065.92,3071.54,155147091,3071.54,13427.049993999999
20180419,3094.27,3127.44,3090.29,3117.38,160056805,3117.38,6798.932619
20180418,3091.91,3096.89,3041.62,3091.4,159290503,3091.4,6358.712879
20180417,3112.97,3118.76,3064.03,3066.8,147222846,3066.8,20090.727064
20180416,3152.89,3153.11,3096.1,3110.65,154415695,3110.65,4144.748181
20180413,3192.04,3197.9,3155.51,3159.05,127552310,3159.05,466.0066310000001
20180412,3203.28,3205.25,3177.05,3180.16,148231313,3180.16,77.12645700000002
20180411,3197.37,3220.85,3191.59,3208.08,175867197,3208.08,757.906037
20180410,3144.26,3190.65,3139.08,3190.32,168201359,3190.32,2052.7927090000003
20180409,3125.44,3146.09,3110.3,3138.29,139608621,3138.29,1536.5785339999998
20180404,3147.05,3163.34,3128.87,3131.11,146976682,3131.11,438.01130800000004
20180403,3130.01,3144.33,3119.13,3136.63,152216674,3136.63,4826.624487
20180402,3169.78,3192.34,3159.99,3163.18,177727777,3163.18,1488.028509
20180330,3161.79,3177.72,3152.89,3168.9,154646596,3168.9,181.96065299999998
20180329,3127.26,3174.51,3098.25,3160.53,170312384,3160.53,1059.073928
20180328,3130.57,3165.21,3117.53,3122.29,163500488,3122.29,3428.1307340000003
20180327,3164.8,3172.78,3143.57,3166.65,189073383,3166.65,4511.147916
20180326,3117.32,3134.28,3091.46,3133.72,186366350,3133.72,2704.2877049999997
20180323,3172.77,3188.24,3110.66,3152.76,275532013,3152.76,7125.661316
20180322,3281.26,3288.8,3242.76,3263.48,150432977,3263.48,529.2747750000001
20180321,3299.73,3314.21,3268.88,3280.95,168398277,3280.95,817.353195
20180320,3257.22,3292.57,3252.43,3290.64,139881081,3290.64,2000.8497699999998
20180319,3264.93,3280.57,3251.05,3279.25,137954980,3279.25,747.492141
20180316,3290.21,3300.57,3269.28,3269.88,141203647,3269.88,2346.856092
20180315,3277.51,3297.1,3273.2,3291.11,148573606,3291.11,478.57372799999996
20180314,3298.67,3304.98,3287.36,3291.38,157491085,3291.38,1485.587722
20180313,3324.12,3333.88,3307.38,3310.24,177114353,3310.24,854.2165669999999
20180312,3319.21,3333.56,3313.56,3326.7,206532436,3326.7,6294.861367999999
20180309,3291.43,3309.72,3283.56,3307.17,168424509,3307.17,1891.7188999999998
20180308,3268.35,3289.5,3261.55,3288.41,149827519,3288.41,1967.617918
20180307,3288.86,3308.41,3264.76,3271.67,168665019,3271.67,1228.487218
20180306,3266.49,3290.25,3243.65,3289.64,195358046,3289.64,2555.936409
20180305,3255.87,3269.4,3236.72,3256.93,144835988,3256.93,14030.304919000002
20180302,3248.45,3269.94,3242.27,3254.53,150861063,3254.53,620.3865430000002
20180301,3235.09,3280.15,3228.58,3273.75,159098320,3273.75,12686.945197999998
20180228,3264.06,3277.83,3239.84,3259.41,151043536,3259.41,27849.149773
20180227,3328.67,3328.67,3284.63,3292.07,174219368,3292.07,15466.151646999999
20180226,3307.3,3335.99,3281.61,3329.57,188568602,3329.57,5592.028992
20180223,3275.43,3294.13,3258.49,3289.02,145790368,3289.02,7113.398558999999
20180222,3237.57,3269.92,3234.12,3268.56,138730445,3268.56,7522.247514
20180214,3188.25,3203.5,3171.38,3199.16,100322827,3199.16,1758.3592090000002
20180213,3176.11,3219.22,3176.11,3184.96,151527597,3184.96,2029.0801770000003
20180212,3128.37,3168.13,3113.61,3154.13,153310831,3154.13,4315.815527000001
20180209,3172.85,3180.11,3062.74,3129.85,256389176,3129.85,1766.5466610000003
20180208,3281.05,3307.16,3225.71,3262.05,201262499,3262.05,672.1358169999999
20180207,3412.74,3425.54,3304.01,3309.26,260939714,3309.26,1282.868059
20180206,3418.01,3440.12,3364.22,3370.65,280555477,3370.65,337.89014
20180205,3411.67,3487.72,3406.24,3487.5,217673754,3487.5,874.4855230000001
20180202,3419.22,3463.16,3388.86,3462.08,208120551,3462.08,5218.495561000001
20180201,3478.67,3495.09,3424.42,3446.98,260504707,3446.98,4645.517220000001
20180131,3470.51,3495.45,3454.73,3480.83,207253403,3480.83,13786.663483
20180130,3511.5,3523.05,3484.66,3488.01,186369975,3488.01,1632.727513
20180129,3563.64,3587.03,3510.27,3523.0,236026965,3523.0,383.87213699999995
20180126,3535.49,3574.9,3534.2,3558.13,222698295,3558.13,945.358996
20180125,3555.17,3571.48,3528.03,3548.31,243413422,3548.31,4766.721707
20180124,3553.48,3569.49,3527.11,3559.47,252954496,3559.47,6132.308336
20180123,3504.34,3547.22,3504.34,3546.5,238705904,3546.5,10690.550854000001
20180122,3476.99,3503.39,3475.67,3501.36,217487534,3501.36,23579.616996999997
20180119,3481.62,3498.43,3474.29,3487.86,247536733,3487.86,10132.145749
20180118,3449.88,3476.55,3448.79,3474.75,220039555,3474.75,14176.823381999999
20180117,3438.58,3465.2,3430.51,3444.67,261045030,3444.67,6467.265393000001
20180116,3403.47,3437.58,3401.96,3436.59,211475468,3436.59,3192.895381
20180115,3428.95,3442.5,3402.31,3410.49,232009283,3410.49,486.5959720000001
20180112,3423.88,3435.42,3417.98,3428.94,174063404,3428.94,790.02529
20180111,3415.59,3426.48,3405.64,3425.34,173812133,3425.34,1507.8968869999999
20180110,3414.11,3430.21,3398.84,3421.83,209094997,3421.83,544.629785
20180109,3406.11,3417.23,3403.59,3413.9,191488551,3413.9,250.18967400000002
20180108,3391.55,3412.73,3384.56,3409.48,236165106,3409.48,4467.094072000001
20180105,3386.46,3402.07,3380.24,3391.75,213060681,3391.75,12650.237978000001
20180104,3371.0,3392.83,3365.3,3385.71,206955288,3385.71,5657.405565
20180103,3347.74,3379.92,3345.29,3369.11,213836149,3369.11,14483.011969
20180102,3314.03,3349.05,3314.03,3348.33,202278860,3348.33,6172.407560999999
